district,neighborhood,day_pop,night_pop,night_ratio,other,restaurant,cafe,bar,total_business,cafe_norm,bar_norm,night_norm,vibe_score
11260,11260580,360.1168535262206,549.745376344086,1.526574974098118,,0.0,0.0,0.0,,,,0.7899722980852015,
11260,11260590,381.6344095665172,400.75134868421054,1.0500922837104953,,0.0,0.0,0.0,,,,0.5434019479157267,
11260,11260600,339.910636550308,419.61578431372544,1.2344885366704927,,0.0,0.0,0.0,,,,0.6388233547779532,
11260,11260610,427.2024524714829,530.3998245614034,1.2415654954527895,,0.0,0.0,0.0,,,,0.6424855407089181,
11260,11260620,544.3462177121771,715.5854672897196,1.3145778256662477,,0.0,0.0,0.0,,,,0.6802679747628737,
11260,11260630,395.04984526112185,488.92769230769227,1.2376354482167147,,0.0,0.0,0.0,,,,0.6404518191430975,
11260,11260655,619.3215189873418,708.7050724637681,1.1443249600346168,,0.0,0.0,0.0,,,,0.5921654905739995,
11260,11260660,374.91314176245214,554.439587628866,1.478848100715987,,0.0,0.0,0.0,,,,0.765274586878205,
11260,11260680,582.53118699187,682.891939163498,1.1722839127118334,,0.0,0.0,0.0,,,,0.6066336945425107,
11260,11260690,374.51594527363187,521.1954248366013,1.3916508266578644,,0.0,0.0,0.0,,,,0.7201517254772078,
11290,11290525,334.60995626822154,328.81305194805196,0.9826756370766122,,0.0,0.0,0.0,,,,0.5085151692286659,
11290,11290555,414.79577812018493,415.0008777429467,1.0004944592823275,,0.0,0.0,0.0,,,,0.5177360566176634,
11290,11290575,332.37096491228067,331.7309384164223,0.9980743609899039,,0.0,0.0,0.0,,,,0.5164837037086375,
11290,11290580,256.61452054794523,427.958345323741,1.6677089995138539,,0.0,0.0,0.0,,,,0.8630063594889346,
11290,11290590,332.96166666666664,492.3929702970297,1.4788278038924292,,0.0,0.0,0.0,,,,0.765264083674221,
11290,11290600,337.7632083958021,341.7993865030675,1.0119497269298072,,0.0,0.0,0.0,,,,0.5236639306246423,
11290,11290610,322.60398550724636,439.5865865384615,1.3626198258129936,,0.0,0.0,0.0,,,,0.7051287578259237,
11290,11290620,314.32812227074237,445.45491525423733,1.4171653240448865,,0.0,0.0,0.0,,,,0.7333549722730113,
11290,11290630,355.29758490566036,530.7575789473684,1.4938395347896798,,0.0,0.0,0.0,,,,0.7730323569371467,
11290,11290640,241.1995542635659,325.5335828877005,1.3496442142342449,,0.0,0.0,0.0,,,,0.6984141359620477,
11290,11290650,399.2626755218216,534.8761835748792,1.3396598689717631,,0.0,0.0,0.0,,,,0.6932474351411211,
11290,11290660,554.8197743055556,716.285643153527,1.2910239979281044,,0.0,0.0,0.0,,,,0.6680793356572204,
11290,11290685,396.44813263525305,471.5169585253456,1.1893534606686083,,0.0,0.0,0.0,,,,0.6154668473554967,
11290,11290705,588.1058925750394,659.2819587628866,1.1210259361221506,,0.0,0.0,0.0,,,,0.5801087073988745,
11290,11290715,399.6390148698885,580.0665284974093,1.4514762245779809,,0.0,0.0,0.0,,,,0.7511101833850724,
11290,11290725,377.73411861614494,455.52716599190285,1.2059465733748334,,0.0,0.0,0.0,,,,0.6240534543674894,
11290,11290760,447.87504288164666,578.7711483253588,1.2922603246689548,,0.0,0.0,0.0,,,,0.6687191102462351,
11290,11290770,218.6832802547771,282.476846473029,1.2917167062060217,,0.0,0.0,0.0,,,,0.6684377984641535,
11290,11290780,315.86567204301076,433.39815789473687,1.3720964202647572,,0.0,0.0,0.0,,,,0.710032707664027,
11290,11290810,471.81683655536034,540.2769921875,1.1450990094629803,,0.0,0.0,0.0,,,,0.5925660458144109,
11305,11305534,408.86503921568624,569.0637373737374,1.391813148087583,,0.0,0.0,0.0,,,,0.7202357236004832,
11305,11305535,363.2127954971857,429.48461538461544,1.1824600364001858,,0.0,0.0,0.0,,,,0.6118996368984937,
11305,11305545,474.73470409711683,552.7973550724638,1.1644342625505162,,0.0,0.0,0.0,,,,0.6025716561347579,
11305,11305555,417.4477631578947,485.699453125,1.163497558235304,,0.0,0.0,0.0,,,,0.6020869302136144,
11305,11305575,461.27853413654617,727.4362285714285,1.5769999571584121,,0.0,0.0,0.0,,,,0.8160662275841976,
11305,11305595,390.2755366269165,371.3344150943396,0.9514673102591013,,0.0,0.0,0.0,,,,0.4923654785330038,
11305,11305603,362.2953698630137,479.24631944444445,1.322805531921787,,0.0,0.0,0.0,,,,0.6845256497077276,
11305,11305608,326.52697424892705,481.0391447368421,1.4731987941986167,,0.0,0.0,0.0,,,,0.7623511827036074,
11305,11305615,348.303605870021,448.0499450549451,1.2863775668809676,,0.0,0.0,0.0,,,,0.6656748996652249,
11305,11305625,365.4478363636364,442.76586206896553,1.2115706210623023,,0.0,0.0,0.0,,,,0.6269637875981487,
11305,11305635,453.369142394822,483.2453658536586,1.065898228761274,,0.0,0.0,0.0,,,,0.5515812112647468,
11305,11305645,374.79321533923303,407.41535714285715,1.0870403744478063,,0.0,0.0,0.0,,,,0.5625218526992164,
11305,11305660,461.5511711711712,606.313153153153,1.3136423240236896,,0.0,0.0,0.0,,,,0.6797838712009961,
11320,11320511,377.254531516184,503.73799999999994,1.3352735564911031,,0.0,0.0,0.0,,,,0.6909776053526996,
11320,11320512,501.44829443447037,598.0080508474576,1.1925617406314775,,0.0,0.0,0.0,,,,0.6171270686601633,
11320,11320513,349.60322981366454,476.3463559322033,1.3625341967981581,,0.0,0.0,0.0,,,,0.7050844465075934,
11320,11320514,480.82140939597315,547.5390909090909,1.138757717957965,,0.0,0.0,0.0,,,,0.5892845531212633,
11320,11320515,419.82963099630996,537.9388888888889,1.2813266362650257,,0.0,0.0,0.0,,,,0.6630611431620425,
11320,11320521,410.67503267973854,485.16034313725487,1.1813728727833404,,0.0,0.0,0.0,,,,0.6113370512702959,
11320,11320522,418.9814700854701,601.6628571428571,1.436013046161972,,0.0,0.0,0.0,,,,0.7431082949771921,
11320,11320660,396.7216449086162,461.85970930232554,1.1641908507631684,,0.0,0.0,0.0,,,,0.6024456953583174,
11320,11320670,370.20670353982297,484.0178787878788,1.3074260248661682,,0.0,0.0,0.0,,,,0.6765670595707953,
11320,11320680,353.9215334773218,526.4023809523809,1.4873420551171723,,0.0,0.0,0.0,,,,0.7696700399623875,
11320,11320681,562.7383183183184,681.3557333333333,1.2107860992467867,,0.0,0.0,0.0,,,,0.6265578131049098,
11320,11320690,473.5129590017826,653.4784924623116,1.380064642454382,,0.0,0.0,0.0,,,,0.7141561047467746,
11320,11320700,411.2210275689223,543.0730967741936,1.3206355229078657,,0.0,0.0,0.0,,,,0.6834027130444917,
11320,11320710,500.046196868009,776.3360645161291,1.5525286851067661,,0.0,0.0,0.0,,,,0.803402829226624,
11350,11350560,351.44636833046474,352.43592334494775,1.0028156643620587,,0.0,0.0,0.0,,,,0.518937234248815,
11350,11350570,386.5780260707635,555.5422395833333,1.4370766109754018,,0.0,0.0,0.0,,,,0.7436586686922624,
11350,11350580,475.55870915032676,592.7582,1.2464458932085833,,0.0,0.0,0.0,,,,0.6450110498362979,
11350,11350595,577.1680273141122,647.903651877133,1.1225563808379917,,0.0,0.0,0.0,,,,0.5809006822116279,
11350,11350600,637.7752470930233,660.6245987654321,1.0358266517500578,,0.0,0.0,0.0,,,,0.5360197660677095,
11350,11350611,465.0896129032258,501.2831203007519,1.0778205025298147,,0.0,0.0,0.0,,,,0.5577507516850588,
11350,11350612,341.29566572237957,484.5613286713287,1.4197699453513888,,0.0,0.0,0.0,,,,0.7347028121852665,
11350,11350619,427.1748451730419,561.685671641791,1.3148847081907664,,0.0,0.0,0.0,,,,0.6804267803880475,
11350,11350621,495.5092049469965,694.3269948186529,1.4012393470933069,,0.0,0.0,0.0,,,,0.7251135947939104,
11350,11350624,362.16810869565217,594.4102040816326,1.641254958152997,,0.0,0.0,0.0,,,,0.8493169173049216,
11350,11350625,525.4707253886011,660.6771120689655,1.2573052696330045,,0.0,0.0,0.0,,,,0.6506305619436809,
11350,11350630,557.7320846394985,649.8343636363637,1.1651371357923535,,0.0,0.0,0.0,,,,0.602935379109088,
11350,11350640,446.9161526232115,456.49419014084503,1.0214313970560573,,0.0,0.0,0.0,,,,0.5285705070237116,
11350,11350665,420.6462433862434,636.8052577319588,1.5138736354938398,,0.0,0.0,0.0,,,,0.7833996070505488,
11350,11350670,398.86652000000004,573.155956284153,1.43696180938965,,0.0,0.0,0.0,,,,0.7435992611465742,
11350,11350695,546.5645592705167,541.4709836065574,0.99068074287371,,0.0,0.0,0.0,,,,0.5126576528473854,
11350,11350700,419.97004246284496,531.1096464646464,1.2646369806523379,,0.0,0.0,0.0,,,,0.654424577109075,
